,favoriteCount,replyCount,retweetCount,text,usersMentioned,Num Of Caps,Num Of Punc,Tweet Length,AAPL,AET,AMZN,AOBC,BA,BAC,C,CAT,DIS,F,FB,GM,GOOGL,GS,IBM,JPM,KO,LMT,MMM,MRK,MS,NFLX,NKE,PFE,PG,RGR,RTN,SNAP,T,TSLA,UHS,UNH,UTX,VSTO,VZ,WFC,WMT,XOM
06-04-2016,,,,,,,,,0.006622480088293202,0.008274116228543552,0.024782129126425263,-0.002547728345975779,0.006055331674887381,0.005303030303030325,0.007946111436217648,-0.003972404818819143,0.005363077613068046,0.005490196078431395,0.011025144384945814,0.0094403573836818,0.013498864714888,-0.0004508115564476918,0.000800600432312277,0.010828480577518049,0.003006205711831565,0.005858625945218709,0.00889078284482372,0.023551114022120123,0.003286770747740421,-0.004463447166283521,0.011912802413181295,0.04407098782273341,0.00805868424415052,0.029923648854961776,0.00689214116551992,,-0.0038670274847378253,0.045084112119210554,0.010741313457086066,0.006287793611071496,0.007832182260555544,0.016601700828003583,-0.0018649571403385674,0.014560097374131711,0.004949112297632379,0.007497835107078437
06-04-2017,,,,,,,,,-0.004366130920804511,0.013849496162267747,-0.01698397811753987,0.02594800269720533,-0.0010700777322604981,0.0038843331894691346,0.007570659615926234,0.014827388579271107,0.0017723084053577426,0.0,-0.006614615392199022,0.0041152263374483675,-0.005179545615067722,0.006825501022951413,-0.005880002271977851,0.005815305682182868,0.002113574348822231,0.0008992768182874117,-0.0027309752065339276,-0.0037806868304976816,0.011049699470341194,-0.0018055208333333577,0.0012710913382966353,-0.0008786760655731706,-0.00412158864169287,0.025362264033292302,0.004263533380430721,-0.009152215799614704,-0.010962265796888334,0.006130446541861357,0.0026688313357244894,-0.000664859486216921,-0.0014213023007905523,0.018597236981934186,-0.0018549051937346126,0.00764327556609143,-0.0037656486931232284,0.003142018126888218
06-05-2016,,,,,,,,,-0.006961572015800413,-0.003268857615180656,0.02728454283578164,-0.026789635485287636,0.008704821673568773,0.020245842371655776,0.013695480171296888,0.01662966925556152,0.009855506461477282,0.013574660633484142,0.019887281669945994,0.0074845102505694565,0.018225190650516237,0.004172223223058148,0.016774761723216958,0.014826968454250916,0.005770062011316878,0.009495777310924504,0.006255976078550454,-0.004087736900780396,0.010003847633705333,0.022627422658394084,0.004642365887207757,0.005991641522119796,0.00872020409531342,-0.021295621108097722,0.013666336789192697,,0.0054152399539775,0.019253559521353464,0.003297624395438533,-0.0003785525135454149,0.008577707788196503,0.0006300504122228282,0.004124906698094744,0.006364216923921655,0.020026840829362368,0.012005522661851434
06-06-2016,,,,,,,,,0.006531268630090217,0.018234829612570055,0.0003165588437714453,-0.0527704045734388,0.03369902874136403,0.005540166204986155,0.007711015812095701,0.01406577741420141,-0.0018189167524142013,0.0076452599388378934,0.0014331309703305838,0.004690117252931223,-0.011428574136763623,0.005183987200000047,-0.0023515579685558633,0.00990099025218117,0.00620978043912168,0.0036893760910719766,0.007284548156900864,0.009001023649841212,0.00864008232005699,0.004486957777575415,0.009856778872977432,0.006628213065469347,0.004490230473538131,-0.03816550612306768,0.004278576758154994,,0.0030596378618144337,0.012293545871559746,0.009582802312168615,0.008983318857483477,0.006154486919882577,-0.02678027943233355,-0.00685471980308037,0.0049761144515878,-0.006571504749923294,0.005288544887300187
06-06-2017,,,,,,,,,0.0035737688202899074,0.0021668947397634557,-0.008893280632411068,0.011460144798817717,-0.00881059373046887,0.0013513062454366604,0.005438332234673636,-0.002290275767818725,-0.006310615170210257,-0.0062555853440572195,-0.0039111269431947055,0.0029128457376728194,-0.006608132095978671,0.009505454084641995,0.0024341776315788734,0.008141912648658158,0.001742875741051084,-0.009515646828214902,-0.002912436360187226,-0.005076953846153961,0.011542944368835231,0.0013337435829113495,-0.007939546013627822,-0.007120712294758876,0.0004506647036804227,0.010727923371647451,-0.008131675674798089,0.006923937038770508,-0.0012892986407761302,0.02364372995728237,-0.011840510083227293,0.009096517561286769,-0.002076929415711654,0.007776760851932335,0.0015095967545740142,0.009547954014029608,-0.006294850812035754,0.011332452876745128
06-07-2015,,,,,,,,,0.008484056211236438,-0.0032255157155675895,0.0018610803012845325,0.007936569471097258,0.01078981410473848,0.009535160337594743,0.005292954822176342,-0.005977286169102542,0.010745138370357836,0.002711864406779603,0.012255810203626134,-0.006088158665945694,0.0062148363301060714,0.006434066832574596,0.0054934626686996705,0.006728543962105806,0.0025431841302136155,0.006747758940668518,0.007732815697789553,0.005415740551511434,0.01145529809945334,0.01175283455287626,0.006875057544231645,-0.0015014715165606967,0.005526968904321542,0.0085121476948422,0.013407342480283453,,0.0002809831618531172,0.0030120337956820718,0.0033112723219492577,0.02140473279941026,0.009228497515425456,0.008570162381596752,-0.00042498936623473554,0.00606062410198305,0.016110984145880542,0.0013346396829566913
06-07-2016,,,,,,,,,0.009830877586276527,0.00838644764150365,0.016397683150639962,0.019064784858445448,-0.0022789862475442336,0.02715654952076676,0.02266498019103459,0.0032176701014973667,0.014948422680412332,0.020292207792207792,0.029463620064717533,0.014285714285714235,0.013045758527327022,0.018469287554648384,0.003424359430054821,0.01999662836795901,-0.005054945054944986,-0.003466806178124868,-0.00022827055185384103,0.015273725759395803,0.016983420946219092,-0.004524897448436301,0.016763811647889724,0.0011167225013959724,-0.0039827104141016995,0.02157026203917943,0.010762929993221088,,0.002791949744067066,0.02114286666666663,0.008396376892504855,0.009930550714443284,0.008254539783554251,0.013756656084656099,0.0008895036628625395,0.01656140807499265,0.0076439801352993835,0.007927134610115363
06-07-2017,,,,,,,,,-0.002027744314704398,-0.00626258101531764,0.0004976281938050578,0.0419613881169915,-0.0007935082364287704,-0.007630562248995935,-0.01197954763971711,-0.006714547979635852,-0.012044766159594985,-0.009743135518157612,-0.001409058588264499,0.0,0.002908110270270201,-0.005614769462583699,-0.006520605069636117,-0.0017105409267635212,-0.007155612541243073,-0.0036879751773049563,-0.004927046090499237,-0.010506539124980457,0.0006508243232461891,0.000821152370452521,-0.005047885029627827,-0.012485077660079377,-0.003194512191796683,0.016260162601626018,-0.005593373190500276,0.003478202898550591,-0.010907156158552905,-0.02657133812736123,-0.0156198702369276,-0.006272554919002609,-0.005466702112707199,-0.0013286536758192477,-0.010234273135449787,-0.007502661664880264,0.0015926078723983107,-0.009151595236809359
06-08-2015,,,,,,,,,-0.00724328699453916,-0.015228384481261837,-0.0182458116427772,-0.0078124403733436515,-0.006081479047991911,-0.005583528754885676,-0.012240768446106783,0.006235333609950624,-0.016757237015267417,0.0020270270270269838,-0.02119774644988691,0.008547040202595777,-0.005697363546897787,-0.00441749514563114,-0.005154954332242319,-0.007272727272727273,-0.0019048095238095321,-0.002240981304362378,-0.010802597990606292,-0.01233941852603105,-0.0028176484934004996,0.0012668936474233812,-0.01606835897435898,-0.021968882702137916,-0.0035522167201100735,0.05309314328614249,-0.0036429962574773623,,-0.008972417046958399,-0.013665096159556384,-0.009796352869967804,-0.01873443711342512,-0.00010096979696881627,0.0060340614641268865,0.0008585748014594681,-0.00208157841867905,-0.007634587801897358,0.014946633352049982
06-09-2016,,,,,,,,,-0.0018536144234733603,-0.002913169419185749,0.019159239085193604,-0.0010718470882457526,0.010331990794955793,-0.016822368649368785,-0.004630541133678689,0.0008535544237641573,-0.007722373931263872,0.01441152922337868,0.024157243611861487,-0.004031038759689924,0.012061780356809675,0.0036154634683768826,0.002939710941340015,-0.0008888592592591572,0.0011430955124327538,-0.005076993836451846,-0.0005537826822527358,0.003968883823816992,-0.0065706823082190904,0.023833817024676403,-0.014420600858369157,-0.003153698304079662,0.0044192521246459275,-0.006276858171839262,0.0070628951567797155,,0.005119453924914523,0.01914379420874701,-0.008615698853580505,-0.004757678405712081,-0.009252317757009345,-0.005460436697432781,0.007911056696176163,-0.01127371417575715,0.0032984880896512335,0.008310610578807333
06-09-2017,,,,,,,,,-0.004916741230304315,0.0005671960744589597,-0.0005370321755625296,0.03292689024390267,-0.012251100965145941,-0.00340570455512977,-0.0020752890909471124,-0.014905237894736873,-0.002555051050411733,0.009657594381035946,0.006904171624733974,0.004265529419649762,-0.0019599892038097604,-0.0006849666761341635,-0.0004170002635182513,0.001222233333333299,-0.00043499347542411056,-0.006459879285984254,0.0014870037174721377,0.0017217248665163387,0.0006660523830804656,0.02282453637660485,-0.006777127386617685,0.001178232660435083,-0.0007543916288998357,0.02071976099104738,-0.019901059868390927,0.005547850208044388,-0.015082170345214904,-0.014220317596566431,-0.01022288616277619,-0.00581331081834793,-0.012522513513513541,0.019015114578254364,-0.01179694519071122,-0.007363164179104477,0.0025038183213753054,0.011426370669230596
06-10-2015,,,,,,,,,0.006146624048086976,-0.0399611764294179,-0.014702144821264976,-0.019037009012485548,0.003952266788116353,0.0006377551020408027,0.00019592556701127588,0.01840665777384716,-0.004031144946134114,0.008456659619450387,-0.013605431258387979,0.012889091885856576,0.0034212879392111796,0.0006659822530408129,-0.0018784315292960333,-0.000966060200192306,-0.0019493664242358924,-0.006140779491839256,-0.0013700389968478676,-0.030939872172404525,0.00904275023386354,-0.01812743554559167,-0.008690706001149184,-0.018263501900389015,0.0008181893001466939,0.011220472984636642,-0.0016420452022792784,,-0.005671611940298515,0.006083362499999959,-0.014030211116017459,-0.028545086460280252,0.004340759536825655,-0.010796199073238833,0.0013636590909090853,-0.00287468378689159,0.002136084801097319,0.0120841997412189
06-10-2016,,,,,,,,,0.0016710818382871804,-0.00938560875988523,-0.0024179672525592726,-0.005522721893491187,-0.003040895897932382,0.003092084106369581,0.004914970103830836,0.0037095548978143254,0.0008625552560647704,-0.0032180209171358927,0.002413859821669541,-0.00030737552835376897,-0.0012436573212339886,-0.00017944132824556142,0.0002550943701887506,0.0020670307662617494,0.0007197456813818751,-0.009620248945147816,-0.0016866981434705648,0.0027204031774553717,-0.0027709667487685005,0.0009526436033852838,-0.003256743232629512,-0.003848342328251577,0.006884098782483926,-0.004787251603288961,0.006992548976239068,,-0.0005111167771244377,-0.007211335323128871,0.0005002751605102402,-0.006117522483686956,-0.0002937910068181221,-0.033452553626149066,-0.0011924085850557298,0.0,-0.03223101806142085,-0.0024068653295128513
06-10-2017,,,,,,,,,0.0021294573005778547,-0.001671333921299897,0.014288058900495112,-0.018750000000000044,0.002248011627907042,-0.0015238476190476257,-0.0022424350941150275,0.006422430865308574,0.0012006303511944776,0.00901639344262305,0.011629932452276065,0.020208877833585787,0.013918382653061287,-0.0011368209362140173,-0.0010911279397921234,-0.006458277607638938,0.0022031945847808473,0.004634892063492071,0.0024074259259259266,-0.0023182999529349655,-0.004003222658191013,0.019145655906140136,0.004214501834971216,0.0016670463091387332,0.0035869782608696464,-0.01769089352530925,0.003903721925133689,0.028511821974965115,-0.006436663233779608,0.010705179653834317,-0.014759835273639551,0.0008085093726683737,0.0027989906225785793,-0.06250004040948103,-0.004690048844003979,0.001802487382840726,0.0027925996800278754,-0.0007337410077195835
06-11-2015,,,,,,,,,-0.0004128725917523838,-0.02369281867491578,0.00667174809160308,0.0466589258837025,0.009278209724679805,0.0061659753363228955,0.0017930607853684209,0.0057204850373328365,0.00933682389767575,0.0006891798759476077,-0.008700508990184147,0.012174405436013582,0.002910179165313238,0.016173459183673432,-0.0025252957059757096,0.0013163082646054484,-0.00023831307509397418,-0.006284380733945033,0.007847050807567398,-0.0032852709748992285,0.01345166037354484,0.005908801533722476,0.0013677203023835622,0.0002948703004050904,-0.004085358622246781,0.075467839707079,-0.008182900217792393,,-0.0018061709269667646,0.007195509413032016,0.02500203579280037,-0.0036449274413366396,0.007596981131577558,-0.0019625163113276183,-0.004566275078657476,-0.0033904888759727957,-0.0023760862992562065,0.006433944954128315
06-11-2017,,,,,,,,,0.01090679964340668,-0.005898893258426988,0.010377324754040636,-0.05140507196710076,0.005521331306094794,0.00036049026676285376,0.0028537438702946048,0.006652075877513064,0.023076099733371016,-0.0024271844660193657,0.009016577161923944,-0.0037825059995865175,-0.006119456817145178,-4.104722792620924e-05,-0.006127745769842735,-0.005525922854782781,-0.009583946852537426,0.001162294972354882,-0.008224971973882477,-0.0028551034465542514,0.005212469823326506,0.0006500250000000562,0.013564839689548929,-0.007586400674346814,-0.005777007309866875,-0.041425855821739674,0.0007595485822654878,-0.023699802501645783,-0.006350136074992328,-0.013745931596091101,-0.0016679552917572913,0.0009909442500883642,-0.007174690628819196,-0.012320328542094557,-0.01684305729123183,0.0014260606569005644,-0.008051901320776102,0.005402124655385621
06-12-2016,,,,,,,,,0.0041095616438355815,-0.010926546041198946,0.0009554850319438772,-0.008072175122135483,0.009281417642042444,0.003168854685378012,-0.0010348740945153023,0.011902263802386022,0.0071036220241207666,0.012903225806451623,-0.003228855412883872,-0.0005699629524081825,-0.00513978516735718,0.005213363613230965,0.0013738899215046945,0.0010766028965695372,-0.004417177914110422,0.0006395553862024719,-0.0001164241600804971,0.0016616650049849923,0.0004706048260480644,0.03721900145243961,-0.005115128659644752,-0.0028436334913112447,-0.003964368187514844,0.0,0.0072953394424978635,,0.01469827268432892,0.0017787947007591022,0.008137255813917107,-0.005373907888650215,0.0012115283911036147,0.0025018513259480986,0.004187417579764072,0.020201983100055394,0.004999271389822226,0.0033230320839817322
06-12-2017,431704.0,133327.0,112323.0,I have determined that it is time to officially recognize Jerusalem as the capital of Israel. I am also directing the State Department to begin preparation to move the American Embassy from Tel Aviv to Jerusalem... Join me live from the @WhiteHouse via #Periscope Our thoughts and prayers are with everyone in the path of California’s wildfires. I encourage everyone to heed the advice and orders of local and state officials. THANK YOU to all First Responders for your incredible work! MAKE AMERICA GREAT AGAIN!,['WhiteHouse'],49.0,11.0,85.0,0.009014895522388081,0.004717488540014389,0.012618727867720466,0.0014064697609001105,0.006110355338182848,-0.003132648799164667,-0.01049312724273672,0.0013557046602513069,-0.015955948790817336,0.00080840743734855,0.020637669565217433,-0.009866055907916364,0.01593667678084693,-0.0011777452652339878,0.0,-0.005874021623665866,0.0019413286897900692,-3.208538895789224e-05,-0.006907185895167658,-0.0016532145784940386,0.0005807007355788553,0.010470050974205135,-0.011421933454725926,-0.0005621416210151029,-0.00153188534338427,-0.014362638880383497,-0.00419399406805022,0.001371742112482824,-0.0013827157079643966,0.0438520617690358,0.016139755058228122,-0.004886444577206719,0.00033008417530256524,-0.006743088334457158,0.005555515652558884,-0.0018745739604635213,-0.007245627252691609,-0.006879891536026298
07-01-2016,,,,,,,,,-0.022598327928658395,0.012394408967947385,-0.022290103357158714,-0.02235095198675489,-0.024710440507756306,-0.014621741894469194,-0.030772345628693715,-0.01751694783291505,0.005456760362335934,-0.015503875968992331,-0.025671661691542363,-0.008922670191672278,-0.007354405381912802,-0.012299772152154246,-0.006282692736335552,-0.019362170832446537,-0.0007203601094665174,-0.0024320892608585944,-0.0108756873175502,0.008540353260869432,-0.030120449468555792,-0.015469259062656796,-0.008941894501438834,0.0077021822849806946,0.004294105511883129,-0.02825036963483733,-0.011254035188841884,,-0.003271891828432357,0.0068163405685014175,-0.004847906694964439,-0.013552768112807428,0.0047010057428555655,0.026881720430107527,0.0033244903219081003,-0.011958361574528887,0.03271395850859205,0.00223514336668801
07-01-2018,604076.0,197872.0,132448.0,"The Stock Market has been creating tremendous benefits for our country in the form of not only Record Setting Stock Prices, but present and future Jobs, Jobs, Jobs. Seven TRILLION dollars of value created since our big election win! The Fake News Awards, those going to the most corrupt & biased of the Mainstream Media, will be presented to the losers on Wednesday, January 17th, rather than this coming Monday. The interest in, and importance of, these awards is far greater than anyone could have anticipated! Jake Tapper of Fake News CNN just got destroyed in his interview with Stephen Miller of the Trump Administration. Watch the hatred and unfairness of this CNN flunky! I’ve had to put up with the Fake News from the first day I announced that I would be running for President. Now I have to put up with a Fake Book, written by a totally discredited author. Ronald Reagan had the same problem and handled it well. So will I! Leaving Camp David for the White House. Great meetings with the Cabinet and Military on many very important subjects including Border Security & the desperately needed Wall, the ever increasing Drug and Opioid Problem, Infrastructure, Military, Budget, Trade and DACA.",[],82.0,30.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-02-2017,,,,,,,,,0.007583928704516037,-0.0009934845517553326,0.003941631770129121,-0.020479470529470484,0.00909090909090909,-0.01632306630914679,-0.013965534482758616,-0.010708248515691266,-0.005927970708108155,-0.012800000000000011,-0.003024871331485592,-0.018181874125874145,0.004518449424591103,-0.0063445948084907495,0.013977312500000106,-0.00481980726210482,0.0047961869353432465,0.001445292968750067,-0.0018173954814017092,-0.008647390097362935,-0.00022286095760113878,0.01773973362994795,-0.0048991709063501135,-0.007425680693069305,0.004221850801253398,-0.011999959999999987,-0.0008769308600338027,,0.0009736367588297492,-0.0027498779755228565,0.0015014838235163658,-0.0032288357051443216,-0.0011671485320654392,-0.010244208441458015,-0.0018699355522555736,-0.009145286508172952,0.004957947865323103,-0.005526925188264055
07-02-2018,841262.0,137726.0,174394.0,"The Budget Agreement today is so important for our great Military. It ends the dangerous sequester and gives Secretary Mattis what he needs to keep America Great. Republicans and Democrats must support our troops and support this Bill! Congratulations to the Republic of Korea on what will be a MAGNIFICENT Winter Olympics! What the South Korean people have built is truly an inspiration! Best wishes to the Republic of Korea on hosting the @Olympics! What a wonderful opportunity to show everyone that you are a truly GREAT NATION! NEW FBI TEXTS ARE BOMBSHELLS! In the “old days,” when good news was reported, the Stock Market would go up. Today, when good news is reported, the Stock Market goes down. Big mistake, and we have so much good (great) news about the economy! Congratulations @ElonMusk and @SpaceX on the successful #FalconHeavy launch. This achievement, along with @NASA’s commercial and international partners, continues to show American ingenuity at its best! HAPPY BIRTHDAY to our 40th President of the United States of America, Ronald Reagan!","['Olympics', 'ElonMusk', 'SpaceX', 'NASA']",112.0,32.0,172.0,-0.021767141376347842,0.0,-0.022236004830917866,0.007504690431519707,0.022318824872274993,0.004177345624121219,0.0029423700525224887,-0.006565428639512084,-0.028470740453106987,0.0009302325581395151,-0.021558518215319608,0.014114832873560506,-0.027244935611217935,0.004689378773490769,-0.0020755789333277734,0.011833258310176765,-0.0004486540848517818,0.021106103668583447,0.0,0.012869367876359183,0.011683995240504275,-0.007577421781478327,0.0073675362281646955,-0.004269883169089667,-0.005589392262841162,0.02226716509039816,0.015759448643085774,0.20991253644314878,0.0032599564449889576,0.01772916657509569,0.006704547247878517,0.015697409115302253,0.0199397327454961,0.028859060402684544,0.007505372160668058,0.010537443107436716,0.02338306467661691,-0.019122895993806833
07-03-2016,,,,,,,,,-0.005078581942363395,0.021130010239225443,-0.01872579142164007,-0.03925922222222214,0.01738409725039491,0.0059479553903345785,0.005901794006095514,0.027060356027732577,0.008318950999289946,0.011887072808320829,-0.021652604793189572,0.008942861991148647,-0.01703100819314052,-0.004166628205128156,0.020906140886553973,0.006718138953339899,0.002277340013664299,-0.007632202298850643,0.003688029845931513,0.015432079475308497,0.009674922600619196,-0.054554475247524756,-0.02980186671033241,0.008121895367915258,-0.0009617937004088417,-0.004616483241915018,-0.01732716132433303,,0.008730211871169636,0.03849656146031928,-0.00165825621123662,0.0056161214797468585,0.0038321593837753556,-0.019719396294296757,0.01319619664653981,0.006027727546714831,0.01906328344056073,0.026120775753147307
07-03-2017,,,,,,,,,0.0033079678312665645,-0.003434043223735492,0.0006387377735423878,0.012162823902696953,0.00763953170748197,-0.00039651072151105206,0.00515037390181714,0.0029273182869353855,0.001445383959676175,-0.003996802557953552,0.0019704006565744786,-0.00635587957393411,0.004591287153987198,-0.006297322541539717,-0.0018261412606774311,-0.0025097665049079974,-0.00023804761904752274,0.006471927772787572,0.00424878129343817,0.008100244536145338,-0.006859592417595186,-0.003944024088174378,-0.002821371941833337,0.003543047048805761,0.001664100306901497,0.011446389416157941,0.009013650855114873,-0.03466897949882832,-0.0004773508125369684,-0.013218490101766385,-0.014179869466899331,-0.0008904363471136923,0.0037546754536503784,-0.002947052900439483,-0.011200019999999995,-0.0022249015916481264,-0.00042917023092508156,-0.007099073431607748
07-03-2018,436578.0,105159.0,98370.0,"The U.S. is acting swiftly on Intellectual Property theft. We cannot allow this to happen as it has for many years! China has been asked to develop a plan for the year of a One Billion Dollar reduction in their massive Trade Deficit with the United States. Our relationship with China has been a very good one, and we look forward to seeing what ideas they come back with. We must act soon! From Bush 1 to present, our Country has lost more than 55,000 factories, 6,000,000 manufacturing jobs and accumulated Trade Deficits of more than 12 Trillion Dollars. Last year we had a Trade Deficit of almost 800 Billion Dollars. Bad Policies & Leadership. Must WIN again!  #MAGA Great couple, great book! Will be making a decision soon on the appointment of new Chief Economic Advisor. Many people wanting the job - will choose wisely!",[],64.0,24.0,146.0,0.0005144449466738373,0.006422529577464726,0.012105953251762835,-0.005703422053231818,0.016163094922095434,0.015141923812557589,0.01011202514348163,0.010066633333333358,-0.0012534226643518547,0.011417697431018173,0.02780576178231629,0.00936087214123777,0.020332803296033458,0.010126019185153514,0.021419400000000026,0.008615410989010957,0.005276439550355514,0.017755705334703227,0.018813277316783717,0.0117013558692422,0.018807074375530197,0.0036250125000000465,-0.005270562540053983,0.00926971962189437,-0.004652269642301931,0.010967078326337847,0.01848244396596936,0.009523809523809419,0.008745558895873003,0.021079111227389903,0.018316767530057204,0.013015368495243065,0.008239581023874972,-0.011515212121212261,0.006180448986805741,0.0035460282430486213,-0.0027279494409655396,-0.00986664
07-04-2016,,,,,,,,,-0.012823974883782785,-0.009698293734749458,-0.012241994918798934,0.013259282004246637,0.0,-0.02281368821292781,-0.024939443703134147,-0.004295878756769565,-0.009782689632553873,-0.01957713390759593,-0.0013182353342276589,-0.01440536013400334,-0.006794559076514532,-0.02108682151982367,-0.005500818149153263,-0.016134535397683943,-0.003010731182795613,0.0021238761061946896,0.0077164152484803916,0.0014455728225514317,-0.02104832851836577,0.0013421436361258784,0.008529820897644673,0.006451582379464782,0.0,-0.0075757872846108154,-0.0007894371325402514,,0.006258201108641624,-0.03471570494806358,-0.003643995524236677,-0.005019206258031453,0.009909879681483914,-0.004468860450944565,-0.00990099009900996,-0.016348753224664638,-0.008862428915809286,-0.004712409262629103
07-04-2017,,,,,,,,,-0.002713421073218528,-0.00031147197717144203,-0.005302082890846378,0.003892944228367033,0.002578659132118829,0.005644767449206709,0.0016854541821859261,-0.003650839564488106,-0.0021272646693847345,-0.0026642984014209024,-0.0029744901481831656,-0.009403467804979962,-0.0034319810650887935,0.0056487156491954165,0.0003486575970633788,0.0029093448155475383,-0.000703517840138598,-0.007747613391313976,-0.00021046150718554278,-0.002370385625322095,0.007928928590315448,-0.0047290634474122985,0.00018154265631742213,0.0002932824875328822,-0.0025709367602385048,-0.010600671752673903,-0.010735920667957402,0.006769825918762117,-0.00024625616976621414,0.01694120672268907,-0.0045226780810853915,0.006425781735084318,0.003196315454043712,-0.03154574132492102,0.003712871287128707,-0.0018201492868610508,0.01109575620237883,-0.005766410518174206
07-06-2016,,,,,,,,,-0.0022166347607052526,-0.00450269333601813,-0.008425961273083078,-0.0032422417786012177,-0.003625186809903116,-0.013067400275103131,-0.010860121397477815,0.0036586829172699903,-0.006565676767676774,0.01133786848072565,-0.012411908963634836,0.002320954907161813,-0.002972974403071983,-0.012913479890206383,0.00013048072702994968,-0.005958732129506486,-0.0006614774271875178,-0.0029142256816931792,0.0038766754772394415,-0.0034965209178929963,-0.014492753623188427,-0.012944644652509161,-0.011262943131462278,0.0,-0.005316602094813952,-0.014007003268184093,0.0038814958283086088,,0.010668072407113949,0.04544632277163609,0.006792724949449056,-0.008830355853203523,-0.0032423069683858757,0.002930709650408069,0.022727313151277212,-0.009067612852355486,-0.0009845147956262347,0.010696367688022243
07-06-2017,,,,,,,,,0.002257715075274986,0.005985607559545361,0.004095625976293672,-0.00042069835927631514,0.006689857960186525,0.013452960244527443,0.010945956721874865,-0.007574314259607487,0.001228821238029753,-0.008064516129032246,-0.0009787237951661525,0.004387277109894129,0.0024121680077585604,0.0019037192251409713,-0.01352503730431161,0.007202088757702379,0.00021973626373617482,-0.00010813957524052407,-0.0034997375880957892,-0.008359133385731781,0.003245248104896817,6.0356278006436356e-05,0.008334892814265965,-0.0024938277746990273,0.0010148511502029406,-0.0037821483746489676,0.0026829287406768647,-0.039764455583482995,-0.002316602435861217,0.009288875897052004,-0.003880710986436136,0.006648390109890213,-0.0070463236436953515,-0.037306642402183815,-0.00042992261392955987,0.004822530864197531,0.0008851795426104462,-0.0017273164073788262
07-07-2015,,,,,,,,,-0.0015886647199035739,-0.020302403837050502,0.002387091481614122,0.0012077899280066747,0.016690276633019592,-0.012425976331360727,-0.00855013628251532,0.012049644825874077,0.005840920904327853,0.005416384563304,-0.0066059451045805484,0.007357510955166002,0.00474953150767544,0.001105928475929093,0.0003637565131107936,-0.004322447716347986,0.019245326956428006,0.008431865837497747,0.0018692406978809328,0.004155878787878858,-0.0030976508467914915,-0.009697898145488852,0.01099198744563975,0.011697660467906221,0.02073448715299747,0.002111543124703743,0.01387015822513033,,-0.000558843236690622,-0.025890890909090972,-0.006243854663301331,-0.013566557587720195,0.005020951204847949,-0.01755947910382408,0.0006353028243264238,-0.0012428977272727322,0.015551843349747173,0.008273524558376212
07-07-2016,,,,,,,,,0.0025078893158169135,-0.04237851148816543,-0.0037331231473589225,-0.0003532862315648671,0.0019697447521233023,0.010878010878010923,-0.0009678441341473108,-0.00026637804715584634,0.00798941948139154,0.014319809069212387,-0.006687807768699537,0.008775008775008775,-0.004013427581925879,0.00684931506849315,-0.000981957446808461,0.0009914408460012759,-0.007265478083024051,-0.0018382768147428646,-0.0012565023989148777,-0.0018678893168260953,0.016620538187574307,0.004223875529795457,0.0021505197518014284,-0.000558843236690622,-0.004693194719235068,0.002018916012096855,-0.007321457208875499,,-0.009831507260498513,0.013327057344146602,0.005447429499568245,-0.01102754832575491,0.004333714215834796,0.01936695127030398,-0.012834171580540864,0.004722992497939337,-0.002712654168751258,-0.014627910308582195
07-07-2017,,,,,,,,,0.00895730618435158,0.00621207116644552,0.009499275038926478,-0.030234657039711267,0.0006427511708180203,-0.003611556982343636,-0.001763854207906176,0.002907766598745231,-0.0018355907287105151,0.004460303300624347,0.014673380234505814,-0.0017143142857142786,0.010547920069473603,-0.01292554463349317,0.0020967567191966163,-0.0011707215961123724,-0.0017990105284685612,0.01256837303744411,0.005227798561151007,-0.0007909982722828343,-0.005829037132987923,0.024070911315550437,0.010104494421446121,0.0030074586466165222,-0.0004561523444828551,-0.012799983999999995,0.011464052336604249,-0.00865551067512975,-0.005379236148466994,-0.0008931387559809636,0.014801255366684625,0.003255943317130244,0.0026987406174250397,-0.009760469842037713,-0.0011486101803034657,-0.0007170491344037585,-0.004230006497554266,0.0002494264432453798
07-08-2015,,,,,,,,,0.008203831240987376,0.0026705461290394846,-0.012359169879993963,-0.005454545454545446,-0.005585832945218342,-0.009486607142857238,-0.004640770024063306,-0.0029669247794217517,0.005517222988505741,-0.0033670033670032953,-0.011323065988353923,-0.010906824555936582,-0.005076542952439734,-0.009059917061959376,-0.004939406023089398,-0.004097746111583659,-0.0009567328161507727,0.0004306028708133258,0.00276133493430313,-0.0065123738307582444,-0.009499332233650007,-0.022939416594516867,-0.0018305439011412146,0.000568694942774822,-0.0014551264164639312,-0.039403679929848785,0.0,,0.0029316328662667658,-0.004392835993161604,-0.0018181468531468779,0.0009037959157324199,-0.004355753602555096,-0.009337974877318345,-0.004509319304273057,-0.0017369984366857188,-0.020079755468020242,-0.00928434522433218
